7730 ;LSR J0539+4038                     ;PM*;05 39 24.8045087545 +40 38 42.835528767;     ~   ;17.3     ;17.00    ;15.5     ;     ~   ;M8.0Ve                ;  36;   0,
7731 ;LSR J0541+3959                     ;WD*;05 41 03.8632252257 +39 59 46.221931320;     ~   ;17.6     ;     ~   ;17.3     ;     ~   ;DA8                   ;  11;   0,
7732 ;LP 203-92                          ;PM*;05 46 15.0263340009 +40 03 20.250413886;     ~   ;16.4     ;     ~   ;14.8     ;     ~   ;~                     ;   7;   0,
7733 ;PN K 3-69                          ;PN ;05 41 22.1331492696 +39 15 07.885515492;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  37;   0,
7734 ;HD 38230                           ;PM*;05 46 01.8857259248 +37 17 04.738728231;     ~   ;8.19     ;     ~   ;6.8      ;     ~   ;K0V                   ; 157;   0,
7735 ;V* V335 Aur                        ;cC*;05 42 29.2586930856 +37 38 46.816135116;     ~   ;13.62    ;     ~   ;     ~   ;     ~   ;~                     ;  42;   0,
7736 ;SH 2-232                           ;HII;05 42 28.3 +36 11 24                   ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  53;   0,
7737 ;GAL 173.60+02.80                   ;HII;05 40 59.7 +35 51 04                   ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;   8;   0,
7738 ;SH 2-231                           ;Y*O;05 39 13.2 +35 45 48                   ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ; 131;   0,
7739 ;V* AO Aur                          ;cC*;05 47 45.0531412200 +32 00 52.720358040;     ~   ;11.33    ;10.44    ;     ~   ;     ~   ;F5                    ;  48;   0,
7740 ;Cl Berkeley 71                     ;OpC;05 40 55.9 +32 16 19                   ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  39;   0,
7741 ;G 98-19                            ;EB*;05 38 57.4868497536 +30 26 02.454631656;     ~   ;13.7     ;     ~   ;12.888   ;     ~   ;M3.5                  ;  13;   0,
7742 ;HD 246604                          ;PM*;05 43 13.2740005104 +29 56 51.291846420;     ~   ;9.28     ;8.58     ;     ~   ;     ~   ;G0                    ;   4;   0,
7743 ;Cl Basel 4                         ;OpC;05 48 58.1 +30 11 24                   ;     ~   ;9.56     ;9.1      ;     ~   ;     ~   ;~                     ;  37;   0,
7744 ;DSH J0544.3+2848                   ;OpC;05 44 23.0 +28 49 41                   ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  26;   0,
7745 ;HD 245770                          ;HXB;05 38 54.5748918624 +26 18 56.836952784;9.30     ;9.84     ;9.39     ;8.77     ;8.30     ;O9/B0III/Ve           ; 964;   0,
7746 ;G 100-36                           ;PM*;05 48 12.5919559776 +28 03 22.952815524;     ~   ;15.5     ;     ~   ;13.7     ;     ~   ;M3.1                  ;   8;   0,
7747 ;LSR J0544+2603                     ;WD*;05 44 57.6631655984 +26 03 00.141809138;     ~   ;18.1     ;     ~   ;16.1     ;     ~   ;DC                    ;  15;   0,
7748 ;G 100-28                           ;Er*;05 40 25.731120 +24 48 07.86312        ;     ~   ;16.74    ;14.94    ;14.71    ;11.04    ;M7V                   ;  71;   0,
7749 ;PN M 1-5                           ;PN ;05 46 50.0119955400 +24 22 02.848049436;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ; 116;   1,
7750 ;G 100-32                           ;PM*;05 43 03.3046590552 +23 07 46.743112596;     ~   ;16.3     ;     ~   ;13.4     ;     ~   ;~                     ;   7;   0,
7751 ;PSR J0546+2441                     ;Psr;05 46 28.8 +24 41 21                   ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  10;   0,
7752 ;HD 246651                          ;PM*;05 42 52.8713288616 +20 02 03.173008344;     ~   ;9.59     ;8.87     ;     ~   ;     ~   ;G0                    ;   4;   0,
7753 ;G 100-38                           ;PM*;05 48 32.2132604688 +21 19 18.075442118;     ~   ;15.2     ;     ~   ;13.508   ;     ~   ;M3.5                  ;  21;   0,
7754 ;V* EU Tau                          ;cC*;05 45 40.5288555072 +18 39 24.819950988;     ~   ;8.71     ;8.08     ;     ~   ;     ~   ;G5                    ; 117;   0,
7755 ;V* EF Tau                          ;cC*;05 43 31.7947483440 +19 25 12.059319072;     ~   ;     ~   ;13.16    ;     ~   ;     ~   ;~                     ;  36;   0,
7756 ;G 100-34                           ;PM*;05 46 54.2448580608 +16 59 15.959890752;     ~   ;15.33    ;     ~   ;13.226   ;     ~   ;M3                    ;   9;   0,
7757 ;HD 37773                           ;PM*;05 41 34.3901165688 +15 12 49.308832620;     ~   ;     ~   ;     ~   ;7.3      ;     ~   ;G0                    ;  31;   0,
7758 ;MCC 467                            ;PM*;05 41 58.8670247592 +15 20 14.014119984;13.258   ;12.031   ;10.568   ;9.66     ;8.748    ;M0.0V                 ;  40;   0,
7759 ;V* V1402 Ori                       ;Er*;05 40 16.0930339920 +12 39 00.622253052;     ~   ;12.61    ;11.354   ;10.963   ;9.207    ;M1.5Ve                ;  46;   0,
7760 ;Ross 47                            ;BY*;05 42 09.2676872099 +12 29 21.604835564;14.264   ;13.130   ;11.509   ;10.298   ;8.709    ;M4V                   ; 266;   0,
7761 ;V* ST Tau                          ;cC*;05 45 03.1603367712 +13 34 34.903715808;     ~   ;9.13     ;7.79     ;     ~   ;7.149    ;G0                    ; 131;   0,
7762 ;PN H 3-75                          ;PN ;05 40 44.9723036352 +12 21 22.518118044;     ~   ;14.8     ;     ~   ;     ~   ;     ~   ;~                     ;  59;   0,
7763 ;NGC 2022                           ;PN ;05 42 06.1904253312 +09 05 10.585995576;     ~   ;14.9     ;14.2     ;     ~   ;     ~   ;[WC]                  ; 359;   0,
7764 ;LSPM J0540+0854                    ;Em*;05 40 53.8998442896 +08 54 18.248339772;     ~   ;17.0     ;     ~   ;14.6     ;     ~   ;M6V                   ;  15;   0,
7765 ;HD 37271                           ;PM*;05 37 37.0842791088 +06 06 43.216766028;     ~   ;8.18     ;7.64     ;     ~   ;     ~   ;F5                    ;  30;   0,
7766 ;HD 37605                           ;PM*;05 40 01.7283246192 +06 03 38.072512008;     ~   ;9.52     ;     ~   ;8.1      ;     ~   ;K0                    ; 108;   1,
7767 ;HD 246637                          ;PM*;05 42 13.1302999449 +07 24 07.183918850;     ~   ;11.87    ;     ~   ;10.5     ;     ~   ;K4                    ;  32;   0,
7768 ;G 102-24                           ;PM*;05 42 29.7325766294 +07 31 09.348924341;     ~   ;15.9     ;     ~   ;13.5     ;     ~   ;~                     ;  11;   0,
7769 ;G 106-2                            ;PM*;05 48 24.0731899080 +07 45 38.700789660;     ~   ;16.2     ;14.200   ;13.953   ;     ~   ;M4V                   ;  28;   0,
7770 ;G 99-28                            ;PM*;05 42 51.7982644848 +04 43 10.491220488;     ~   ;14.2     ;     ~   ;12.652   ;     ~   ;~                     ;   9;   0,
7771 ;G 99-23                            ;PM*;05 40 36.1834636632 +04 34 15.998252160;     ~   ;13.54    ;     ~   ;11.558   ;     ~   ;M2                    ;  15;   0,
7772 ;G 106-3                            ;PM*;05 48 38.0419718229 +04 14 13.022382086;     ~   ;15.5     ;     ~   ;13.7     ;     ~   ;~                     ;   9;   0,
7773 ;HD 38014                           ;PM*;05 42 45.8379513380 +02 40 44.557770055;     ~   ;9.46     ;     ~   ;8.1      ;     ~   ;K0V                   ;  63;   0,
7774 ;G 99-27                            ;PM*;05 42 45.4998489764 +02 41 41.429442165;     ~   ;14.66    ;     ~   ;12.888   ;     ~   ;M3.5V                 ;  21;   0,
7775 ;EM* LkHA 298                       ;TT*;05 46 04.63704 +00 04 58.1484          ;     ~   ;16.88    ;15.42    ;14.82    ;13.32    ;K6                    ;  25;   0,
7776 ;HD 38529                           ;PM*;05 46 34.9131388488 +01 10 05.502949860;     ~   ;     ~   ;     ~   ;5.4      ;     ~   ;G8III/IV              ; 346;   2,
7777 ;HD 38529B                          ;PM*;05 46 19.3766295312 +01 12 47.263980456;     ~   ;13.9     ;     ~   ;13.010   ;     ~   ;M2.5V                 ;  29;   1,
7778 ;Haro 5-20                          ;Or*;05 39 11.5179186744 -02 31 06.580001460;18.295   ;16.98    ;15.45    ;14.56    ;13.56    ;M0.0                  ;  31;   0,
7779 ;HD 294387                          ;*  ;05 47 52.3916605176 -02 45 38.240824608;     ~   ;10.11    ;9.31     ;     ~   ;     ~   ;G5                    ;   3;   0,
7780 ;SIPS J0539-0059                    ;BD*;05 39 52.0040375405 -00 59 01.491092352;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;L5V                   ;  86;   0,
7781 ;HD 37594                           ;*  ;05 39 31.1505858528 -03 33 52.935083280;     ~   ;6.260    ;5.974    ;     ~   ;     ~   ;A9V                   ;  82;   0,
7782 ;V* TZ Ori                          ;RR*;05 39 45.1418419416 -03 25 17.413196268;     ~   ;     ~   ;14.59    ;14.00    ;13.54    ;~                     ;  14;   0,
7783 ;HD 37634                           ;PM*;05 39 44.2525498644 -05 03 02.588808148;     ~   ;9.53     ;8.89     ;     ~   ;     ~   ;G5V                   ;  43;   0,
7784 ;HD 38858                           ;PM*;05 48 34.9402551240 -04 05 40.721787744;6.71     ;6.61     ;5.97     ;     ~   ;     ~   ;G2V                   ; 300;   1,
7785 ;LP 658-33                          ;PM*;05 47 09.1184340010 -05 12 11.388113929;     ~   ;16.32    ;14.54    ;     ~   ;     ~   ;M4.5V                 ;  28;   0,
7786 ;LP 658-44                          ;PM*;05 42 12.6967484113 -05 27 55.561323109;     ~   ;17.14    ;15.358   ;13.838   ;11.971   ;M5.0V                 ;  31;   0,
7787 ;* d Ori                            ;SB*;05 38 53.0831846256 -07 12 46.187179740;5.04     ;4.93     ;4.80     ;4.65     ;4.59     ;A4Vn                  ; 135;   1,
7788 ;V* BH Ori                          ;Or*;05 40 06.7277598528 -06 16 18.936171336;     ~   ;     ~   ;13.87    ;     ~   ;     ~   ;K3                    ;  14;   0,
7789 ;LP 658-107                         ;PM*;05 37 30.7412211696 -08 18 58.190415012;     ~   ;     ~   ;16.83    ;     ~   ;     ~   ;~                     ;   3;   0,
7790 ;LP 658-48                          ;PM*;05 42 17.3203315464 -07 01 02.397442954;     ~   ;     ~   ;14.53    ;     ~   ;     ~   ;~                     ;   5;   0,
7791 ;LP 658-109                         ;PM*;05 44 59.2542129744 -07 46 56.316991548;     ~   ;     ~   ;16.20    ;     ~   ;     ~   ;~                     ;   4;   0,
7792 ;BD-06 1295                         ;PM*;05 43 37.1631322892 -06 15 22.977398320;     ~   ;11.39    ;10.40    ;10.127   ;     ~   ;K6V                   ;  10;   1,
7793 ;HD 38277                           ;PM*;05 44 17.5968877872 -10 01 00.233533380;     ~   ;7.73     ;7.12     ;     ~   ;     ~   ;G1V                   ;  75;   0,
7794 ;LP 718-20                          ;PM*;05 45 38.4729825048 -10 07 37.198288491;     ~   ;14.48    ;12.98    ;     ~   ;     ~   ;~                     ;   6;   0,
7795 ;LP 718-18                          ;BD?;05 44 18.4986145200 -11 09 10.963040760;     ~   ;     ~   ;18.53    ;     ~   ;     ~   ;~                     ;   6;   0,
7796 ;Kiso A-1048 55                     ;Em*;05 42 32.9951198328 -11 51 34.544485512;     ~   ;     ~   ;17.0     ;     ~   ;     ~   ;~                     ;   4;   0,
7797 ;LP 718-19                          ;PM*;05 44 50.0393636328 -11 14 21.185081736;     ~   ;     ~   ;17.07    ;     ~   ;     ~   ;~                     ;   4;   0,
7798 ;LP 718-21                          ;PM*;05 47 20.5238900784 -14 02 30.508624608;     ~   ;     ~   ;17.87    ;     ~   ;     ~   ;~                     ;   4;   0,
7799 ;HD 37986                           ;PM*;05 41 53.6865095232 -15 37 49.950691068;     ~   ;8.16     ;7.37     ;     ~   ;     ~   ;G8+VCN+1              ; 105;   0,
7800 ;NGC 2076                           ;GiG;05 46 47.465 -16 46 57.47              ;     ~   ;12.7     ;     ~   ;11.84    ;12.2     ;~                     ;  61;   0,
7801 ;* zet Lep                          ;*  ;05 46 57.3409587 -14 49 19.019943      ;     ~   ;3.637    ;3.525    ;     ~   ;     ~   ;A2IV-V(n)             ; 296;   0,
7802 ;MCG-03-15-008                      ;GiG;05 40 17.8984229544 -17 50 09.794967864;     ~   ;15       ;     ~   ;     ~   ;     ~   ;~                     ;  11;   0,
7803 ;ESO 554-38                         ;EmG;05 48 35.8319497848 -18 40 12.923127552;     ~   ;13.63    ;     ~   ;12.31    ;     ~   ;~                     ;  27;   0,
7804 ;ESO 554-29                         ;LSB;05 43 52.332 -19 17 29.12              ;     ~   ;14.02    ;     ~   ;13.06    ;13.4     ;~                     ;  35;   0,
7805 ;LEDA 147828                        ;Sy2;05 43 37.507 -19 07 01.13              ;     ~   ;15.29    ;     ~   ;14.00    ;     ~   ;~                     ;  13;   0,
7806 ;IC 2143                            ;GiG;05 46 52.6038790704 -18 43 35.064886080;     ~   ;13.41    ;     ~   ;12.10    ;12.7     ;~                     ;  54;   0,
7807 ;HD 38382                           ;*  ;05 44 28.3954021848 -20 07 35.661845280;     ~   ;6.898    ;6.341    ;     ~   ;     ~   ;F8.5V                 ;  95;   0,
7808 ;HD 38294                           ;PM*;05 43 52.7953974504 -21 16 47.049066372;     ~   ;7.64     ;7.12     ;     ~   ;     ~   ;F8/G0V                ;  31;   0,
7809 ;V* AK Lep                          ;BY*;05 44 26.5367235521 -22 25 18.614500501;     ~   ;7.09     ;6.15     ;     ~   ;     ~   ;K3                    ; 165;   0,
7810 ;VB 1                               ;PM*;05 45 43.2089282761 -22 20 04.097609066;     ~   ;16.0     ;16.0     ;     ~   ;     ~   ;M3.5V                 ;  16;   0,
7811 ;LP 837-19                          ;PM*;05 44 57.0358697943 -21 36 55.836560885;     ~   ;13.11    ;12.278   ;11.971   ;     ~   ;M3                    ;  13;   0,
7812 ;* gam Lep                          ;PM*;05 44 27.7906169580 -22 26 54.187756254;4.08     ;4.07     ;3.60     ;3.15     ;2.89     ;F6V                   ; 424;   0,
7813 ;CD-22 2372                         ;PM*;05 39 26.2374891408 -22 50 19.235333148;     ~   ;11.23    ;10.17    ;     ~   ;     ~   ;~                     ;  12;   0,
7814 ;HD 38826                           ;PM*;05 47 35.0688175992 -24 02 06.896308128;     ~   ;9.47     ;8.71     ;     ~   ;     ~   ;G6/8V                 ;   3;   0,
7815 ;HD 38949                           ;*  ;05 48 20.0587517352 -24 27 49.853027448;     ~   ;8.37     ;7.80     ;     ~   ;     ~   ;G1V                   ;  73;   0,
7816 ;ESO 487-35                         ;AG?;05 42 00.526 -22 56 48.20              ;     ~   ;13.41    ;     ~   ;12.87    ;13.4     ;~                     ;  28;   0,
7817 ;LP 837-20                          ;EB*;05 44 57.9330491832 -24 56 09.713268096;     ~   ;     ~   ;15.29    ;     ~   ;     ~   ;M4.5Ve                ;  18;   0,
7818 ;ESO 424-12                         ;Sy2;05 43 32.9579928216 -27 39 05.070354192;     ~   ;14.28    ;     ~   ;13.14    ;13.8     ;~                     ;  43;   0,
7819 ;2MASS J05422387-2758031            ;LM*;05 42 23.8700048544 -27 58 03.209780064;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;M4.5                  ;   7;   0,
7820 ;LP 837-16                          ;PM*;05 43 04.5832906800 -26 35 39.716050524;     ~   ;     ~   ;15.245   ;13.956   ;12.24    ;~                     ;   8;   0,
7821 ;LP 837-17                          ;PM*;05 43 15.3199853076 -25 45 07.017183544;     ~   ;     ~   ;15.72    ;     ~   ;     ~   ;~                     ;   5;   0,
7822 ;LP 893-17                          ;Er*;05 45 50.3385545328 -27 09 49.654810944;     ~   ;     ~   ;14.415   ;13.163   ;11.522   ;~                     ;   8;   0,
7823 ;LP 837-26                          ;WD?;05 47 16.9828799723 -25 52 54.723838386;     ~   ;     ~   ;17.94    ;     ~   ;     ~   ;~                     ;   6;   0,
7824 ;* nu.02 Col                        ;PM*;05 37 44.6176295592 -28 41 22.884909396;     ~   ;5.77     ;5.31     ;     ~   ;     ~   ;F5V                   ;  99;   0,
7825 ;ESO 424-17                         ;EmG;05 44 39.3245048256 -28 33 16.383765096;     ~   ;14.46    ;     ~   ;13.13    ;     ~   ;~                     ;  16;   0,
7826 ;2MASS J05471788-2856130            ;LM*;05 47 17.8861754112 -28 56 13.010060868;     ~   ;15.966   ;14.335   ;     ~   ;     ~   ;M3.5                  ;   5;   0,
7827 ;NGC 2049                           ;GiG;05 43 15.3130975104 -30 04 42.314726496;     ~   ;13.67    ;     ~   ;12.17    ;     ~   ;~                     ;  26;   0,
7828 ;LP 893-13                          ;WD?;05 44 33.8771674320 -29 42 42.667160868;     ~   ;     ~   ;17.56    ;     ~   ;     ~   ;~                     ;   6;   0,
7829 ;HD 37962                           ;PM*;05 40 51.9657648277 -31 21 03.986325115;     ~   ;8.50     ;7.85     ;     ~   ;     ~   ;G2V                   ; 105;   0,
7830 ;LP 893-16                          ;PM*;05 45 12.1795998600 -32 57 37.941724008;     ~   ;     ~   ;17.96    ;     ~   ;     ~   ;~                     ;   4;   0,
7831 ;NGC 2090                           ;GiG;05 47 01.8557074752 -34 15 01.679264784;12.17    ;11.70    ;11.20    ;10.43    ;11.0     ;~                     ; 183;   1,
7832 ;ESO 363-15                         ;AG?;05 41 00.87 -35 42 27.1                ;     ~   ;13.92    ;     ~   ;12.90    ;12.9     ;~                     ;  33;   0,
7833 ;CD-36 2458                         ;PM*;05 47 40.5788798683 -36 19 42.836284712;13.307   ;12.194   ;10.736   ;9.763    ;8.614    ;M1.5                  ;  69;   0,
7834 ;WT 2437                            ;PM*;05 46 56.4005715552 -35 08 54.503708280;     ~   ;11.0     ;     ~   ;     ~   ;     ~   ;~                     ;   6;   0,
7835 ;WT 2438                            ;PM*;05 46 58.4430988248 -34 20 51.303694416;     ~   ;14.5     ;13.539   ;13.245   ;     ~   ;MV                    ;   9;   0,
7836 ;WT 2439                            ;PM*;05 47 47.3182234896 -34 33 46.586710008;     ~   ;15.0     ;     ~   ;     ~   ;     ~   ;MV                    ;   3;   0,
7837 ;WT 2440                            ;PM*;05 47 50.2109548008 -34 19 13.798417296;     ~   ;13.0     ;11.939   ;11.478   ;     ~   ;M2                    ;  10;   0,
7838 ;CD-38 2136                         ;PM*;05 38 40.4775452136 -38 21 26.928503208;     ~   ;10.60    ;9.55     ;     ~   ;     ~   ;K3.5Vk:               ;  39;   0,
7839 ;ESO 306-13                         ;EmG;05 38 58.2742798864 -41 44 13.705063517;     ~   ;14.03    ;     ~   ;12.98    ;13.5     ;~                     ;  19;   0,
7840 ;HD 39126                           ;PM*;05 48 36.8124475296 -39 55 55.269846228;     ~   ;9.75     ;8.86     ;     ~   ;     ~   ;K0V                   ;  27;   0,
7841 ;HD 39012                           ;Er*;05 47 49.4998124424 -40 03 49.286539152;     ~   ;9.51     ;8.80     ;     ~   ;     ~   ;G7V                   ;  31;   0,
7842 ;CD-40 2028                         ;PM*;05 41 55.4727927408 -40 11 25.920787056;     ~   ;12.1     ;10.9     ;     ~   ;     ~   ;~                     ;   0;   0,
7843 ;L 378-6                            ;PM*;05 40 02.5904703529 -40 11 13.676892841;     ~   ;14.43    ;12.94    ;12.69    ;     ~   ;M1                    ;  15;   0,
7844 ;APMPM J0544-4108                   ;PM*;05 43 46.5438720392 -41 08 08.477204394;     ~   ;     ~   ;     ~   ;13.721   ;     ~   ;M3.5                  ;  14;   0,
7845 ;ASAS J053925-4245.2                ;Er*;05 39 25.0529645736 -42 45 21.070133172;     ~   ;     ~   ;13.203   ;     ~   ;10.745   ;M2                    ;  21;   0,
7846 ;LP 203-112                         ;PM*;05 54 43.2854833296 +42 58 58.517675256;     ~   ;17.9     ;     ~   ;15.4     ;     ~   ;~                     ;   4;   0,
7847 ;BD+39 1474                         ;*  ;05 59 07.5937098144 +39 47 05.530932564;     ~   ;10.98    ;9.94     ;     ~   ;     ~   ;K2                    ;   2;   0,
7848 ;TYC 2916-1205-1                    ;*  ;05 54 09.7209332976 +40 37 25.791766104;     ~   ;11.65    ;11.08    ;     ~   ;     ~   ;~                     ;   0;   0,
7849 ;Ross 66                            ;PM*;05 49 57.0559667493 +36 50 25.155403473;     ~   ;13.64    ;12.141   ;11.712   ;10.21    ;M0                    ;  21;   0,
7850 ;G 101-12                           ;PM*;05 54 39.7815554832 +39 00 30.534481512;     ~   ;15.0     ;     ~   ;13.7     ;     ~   ;~                     ;   6;   0,
7851 ;G 98-33                            ;PM*;05 59 36.4961748240 +35 36 42.339062772;     ~   ;17.5     ;     ~   ;15.0     ;     ~   ;~                     ;   7;   0,
7852 ;Ross 68                            ;PM*;05 55 12.0659859816 +35 39 04.706042112;     ~   ;12.70    ;     ~   ;10.873   ;     ~   ;G/K                   ;  12;   0,
7853 ;HD 247909                          ;*  ;05 49 46.1958384000 +32 58 23.409913584;9.520    ;9.200    ;8.460    ;     ~   ;     ~   ;K0                    ;  23;   0,
7854 ;HD 247932                          ;*  ;05 49 50.9744331840 +32 58 23.143197864;     ~   ;9.54     ;8.76     ;     ~   ;     ~   ;K0                    ;   3;   0,
7855 ;HD 38864                           ;PM*;05 50 15.7783462440 +32 09 13.705852464;     ~   ;9.66     ;8.75     ;     ~   ;     ~   ;K0                    ;   8;   0,
7856 ;Cl King 8                          ;OpC;05 49 17.8 +33 37 59                   ;     ~   ;11.90    ;11.2     ;     ~   ;     ~   ;~                     ;  64;   0,
7857 ;V* V508 Aur                        ;S* ;05 57 14.8313791656 +32 22 39.268765164;     ~   ;14.6     ;     ~   ;10.99    ;9.93     ;S                     ;  14;   0,
7858 ;Cl Czernik 23                      ;OpC;05 50 06.0 +28 53 53                   ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  35;   0,
7859 ;Fuen C 139                         ;C* ;05 56 48.3589647984 +30 50 08.992237380;     ~   ;     ~   ;     ~   ;     ~   ;9.96     ;C                     ;  12;   0,
7860 ;HD 247989                          ;PM*;05 49 45.7369665864 +27 07 16.939677432;     ~   ;     ~   ;     ~   ;8.2      ;     ~   ;K1                    ;  22;   0,
7861 ;G 98-28                            ;PM*;05 51 12.7459718448 +27 47 44.844743436;     ~   ;16.9     ;     ~   ;14.1     ;     ~   ;~                     ;   7;   0,
7862 ;G 100-39                           ;PM*;05 49 17.5714426621 +26 51 18.413332959;     ~   ;16.0     ;     ~   ;13.5     ;     ~   ;~                     ;   7;   0,
7863 ;PN Pu 1                            ;PN ;05 52 48.4555356096 +28 05 59.155953252;     ~   ;14       ;18       ;     ~   ;     ~   ;~                     ;  33;   0,
7864 ;G 98-29                            ;PM*;05 53 25.2356702504 +26 03 53.654650237;     ~   ;15.6     ;     ~   ;12.9     ;     ~   ;M3.5                  ;  11;   0,
7865 ;SH 2-242                           ;HII;05 51 54.8 +27 01 56                   ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  52;   1,
7866 ;PM J05541+2541                     ;PM*;05 54 06.3904429512 +25 41 38.860374804;     ~   ;     ~   ;12.547   ;12.081   ;     ~   ;K5                    ;   6;   0,
7867 ;PN K 3-70                          ;PN ;05 58 45.3548777928 +25 18 43.910433216;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  33;   0,
7868 ;DSH J0553.8+2649                   ;OpC;05 53 51.1 +26 50 02                   ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  27;   0,
7869 ;HD 248175                          ;PM*;05 50 31.0115418888 +23 27 42.861902328;     ~   ;9.55     ;     ~   ;8.3      ;     ~   ;G5                    ;  19;   0,
7870 ;Ross 59                            ;SB*;05 53 14.0556053064 +24 15 31.757851750;     ~   ;12.303   ;10.819   ;10.367   ;8.72     ;M2V                   ;  52;   0,
7871 ;2MASS J05553142+2309579            ;PM*;05 55 31.4220363408 +23 09 57.964916052;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;   1;   0,
7872 ;Cl Berkeley 21                     ;OpC;05 51 43.2 +21 48 43                   ;     ~   ;12.26    ;11.1     ;     ~   ;     ~   ;~                     ; 115;   0,
7873 ;G 100-46                           ;PM*;05 53 22.9685720616 +22 12 49.784064876;     ~   ;15.95    ;     ~   ;14.022   ;     ~   ;M4V                   ;  20;   0,
7874 ;G 100-50                           ;** ;05 58 53.2916729637 +21 21 01.568644323;     ~   ;17.0     ;15.222   ;14.871   ;     ~   ;M5.0V                 ;  24;   0,
7875 ;NAME Basel 11B                     ;OpC;05 58 11.3 +21 57 54                   ;     ~   ;9.46     ;8.9      ;     ~   ;     ~   ;~                     ;  43;   1,
7876 ;* chi01 Ori                        ;RS*;05 54 22.9829893 +20 16 34.222038      ;5.08     ;5.00     ;4.40     ;3.90     ;3.59     ;G0V                   ; 848;   0,
7877 ;Cl Czernik 24                      ;OpC;05 55 23.5 +20 52 34                   ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  34;   0,
7878 ;Case 583                           ;C* ;05 51 05.5322846328 +17 22 16.983278760;     ~   ;     ~   ;     ~   ;     ~   ;9.63     ;C                     ;   8;   0,
7879 ;G 100-49                           ;PM*;05 57 18.6572503605 +17 08 29.664398777;     ~   ;15.69    ;14.04    ;13.658   ;     ~   ;M4                    ;  16;   0,
7880 ;G 102-38                           ;PM*;05 52 59.7756759192 +15 10 15.210612768;     ~   ;     ~   ;     ~   ;9.7      ;     ~   ;~                     ;  16;   0,
7881 ;LEDA 86282                         ;AG?;05 52 07.769 +16 11 54.96              ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  22;   0,
7882 ;KPD 0549+1642                      ;WD*;05 52 31.0335991800 +16 42 50.273198676;14.28    ;15.21    ;15.15    ;15.40    ;     ~   ;DBA                   ;  11;   0,
7883 ;IRAS 05537+1457                    ;C*?;05 56 38.5597141320 +14 57 28.843988616;     ~   ;17.25    ;13.15    ;11.71    ;9.58     ;~                     ;   3;   0,
7884 ;IRAS 05538+1632                    ;LP*;05 56 46.3415011968 +16 32 31.175250648;     ~   ;     ~   ;     ~   ;     ~   ;10.03    ;~                     ;   3;   0,
7885 ;GD 71                              ;WD*;05 52 27.6198591816 +15 53 13.228887444;11.675   ;12.783   ;13.032   ;13.169   ;13.337   ;DA1.5                 ; 383;   0,
7886 ;G 102-35                           ;PM*;05 51 32.5345474190 +11 48 35.632218313;     ~   ;14.5     ;     ~   ;12.510   ;     ~   ;M2.5                  ;  15;   0,
7887 ;HD 39881                           ;PM*;05 56 03.4330645058 +13 55 29.692876766;     ~   ;7.252    ;6.600    ;7.55     ;     ~   ;G8                    ; 147;   0,
7888 ;BD+13 1037                         ;PM*;05 56 00.1996963344 +13 56 27.978346356;     ~   ;8.97     ;8.34     ;     ~   ;     ~   ;G5                    ;   4;   0,
7889 ;LEDA 97136                         ;AG?;05 56 57.3947365992 +11 49 30.364635468;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  24;   0,
7890 ;UCAC2 36600730                     ;PM*;05 56 00.5802772632 +13 56 04.469095140;     ~   ;12.95    ;11.64    ;11.14    ;     ~   ;~                     ;   0;   0,
7891 ;LSR J0556+1144                     ;PM*;05 56 57.2326845657 +11 44 33.161191792;     ~   ;16.6     ;     ~   ;14.1     ;     ~   ;M5.5V                 ;  12;   0,
7892 ;HD 248420                          ;PM*;05 51 09.3883849944 +10 49 08.549850000;     ~   ;10.18    ;9.29     ;     ~   ;     ~   ;K2                    ;   2;   0,
7893 ;BD+10 938                          ;PM*;05 56 48.3092421960 +10 28 45.319857564;     ~   ;     ~   ;     ~   ;9.2      ;     ~   ;K5V                   ;  19;   0,
7894 ;G 102-37                           ;PM*;05 52 43.2954753632 +10 11 04.559812226;     ~   ;14.84    ;     ~   ;13.155   ;     ~   ;~                     ;   8;   0,
