NGC 3657                           
UGC 6399                           
LEDA 35433                         
HD 96105                           
G 196-54                           
UGC 6162                           
V* LZ UMa                          
LP 128-32                          
Mrk 156                            
UGC 6074                           
Mrk 157                            
NAME Willman 1                     
UGC 5998 E                         
UGC 5740                           
G 196-37                           
LP 128-14                          
G 196-22                           
G 196-23                           
HD 90508B                          
HD 91347                           
HD 88230                           
BD+49 1936                         
HD 89319                           
HD 89652                           
G 196-19                           
UGC 5348                           
LP 166-53                          
TVLM 213-43874                     
G 195-55                           
G 146-5                            
UGC 5354                           
LEDA 3095910                       
LP 166-54                          
LP 166-65                          
LEDA 27595                         
US 911                             
* 15 LMi                           
US 1069                            
LP 166-26                          
LINEAR 17357370                    
V* QZ UMa                          
LP 165-56                          
HD 81105                           
UGC 4982                           
Z 238-58                           
2MASS J09130919+4509162            
NGC 2776                           
NSVS 4831566                       
EGGR 64                            
G 115-71                           
G 115-47                           
G 115-53                           
* 10 UMa                           
2MASS J09034712+4149437            
US 2035                            
LP 209-69                          
LP 210-18                          
LP 210-34                          
LP 209-59                          
LP 209-57                          
Case A-F 297                       
LINEAR 5409348                     
LINEAR 5408382                     
LP 210-14                          
KUV 08286+3842                     
V* AI Lyn                          
V* AK Lyn                          
PG 0839+399                        
BD+39 2839                         
HD 134474                          
LP 272-53                          
BD+39 2831                         
HD 134043                          
NGC 5708                           
V* TW Boo                          
G 178-53                           
LP 222-15                          
HS 1447+4204                       
LP 221-244                         
NGC 5730                           
NGC 5731                           
V* LO Boo                          
HD 127334                          
V* MM Boo                          
G 200-42                           
G 178-23                           
PB 2202                            
LP 221-124                         
Ross 992                           
PB 1807                            
BD+43 2388                         
MCG+07-29-060                      
BD+47 2112A                        
NGC 5439                           
BD+45 2147                         
HD 121825                          
V* FX CVn                          
PB 983                             
LSPM J1403+4533                    
LP 173-72                          
LP 173-75                          
G 177-55                           
BPS BS 17436-0071                  
G 177-63                           
NGC 5301                           
UGC 8876                           
LP 173-53                          
LP 173-57                          
NGC 5229                           
NGC 5198                           
BPS BS 17436-0033                  
V* FH CVn                          
BD+47 2072                         
BD+46 1889                         
G 177-41                           
G 177-53                           
G 177-52                           
LP 173-33                          
MCG+08-25-017                      
UGC 8642                           
BPS BS 17436-0047                  
BPS BS 17436-0054                  
BPS BS 17436-0055                  
2MASS J13365044+4751321            
PM J13318+4646                     
HD 115953                          
G 177-32                           
PG 1319+466                        
NGC 5173                           
NGC 5169                           
IC 4263                            
NGC 5195                           
GPM 201.841011+46.436710           
GPM 202.797261+47.847107           
M 51                               
DO 34294                           
G 177-25                           
G 177-27                           
UGC 8215                           
UGC 8331                           
2MASS J13011142+4728249            
PB 29                              
G 198-71                           
LP 171-46                          
StM 174                            
LP 131-37                          
G 198-58                           
G 198-59                           
GD 148                             
V* BN CVn                          
2MASS J12341542+4813070            
SBSS 1231+494                      
Mrk 209                            
LP 171-29                          
BD+49 2126                         
LP 170-82                          
UGC 7392                           
NGC 4220                           
NGC 4218                           
UGC 7358                           
SDSS J121906.49+474348.8           
NGC 4085                           
NGC 4157                           
BD+48 1994                         
UGC 7176                           
NGC 4100                           
G 122-74                           
NGC 4088                           
V* BB UMa                          
UGC 6773                           
NGC 3906                           
NGC 3896                           
NGC 3893                           
UGC 6917                           
HD 233870                          
BD+48 1978A                        
BD+48 1978B                        
V* BD UMa                          
G 122-49                           
V* EF UMa                          
V* DG UMa                          
NGC 3922                           
NGC 3985                           
NGC 3928                           
Mrk 1460                           
UGC 6930                           
StKM 1-978                         
NGC 3949                           
LP 170-33                          
UGC 6535                           
HD 101024                          
NGC 3769                           
MCG+08-21-077                      
NGC 3870                           
Mrk 178                            
LSPM J1122+4809                    
LP 169-47                          
LP 169-51                          
G 176-15                           
GD 129                             
NGC 3583                           
NGC 3595                           
StKM 1-933                         
LSR J1107+4855                     
BD+49 2004                         
HD 92786                           
LP 168-31                          
HD 93915                           
V* AI UMa                          
V* AH UMa                          
G 146-72                           
UGC 5917                           
HD 90333                           
LP 167-71                          
LP 167-70                          
HD 92787                           
G 146-43                           
UGC 5791                           
UGC 5798                           
NGC 3320                           
MCG+08-19-016b                     
GD 117                             
G 146-25                           
LP 167-48                          
LP 166-62                          
UGC 5451                           
Mrk 140                            
LP 167-17                          
LP 167-11                          
NGC 3198                           
UGC 5283                           
HD 86856                           
G 116-60                           
TVLM 262-21257                     
G 116-72                           
G 116-73                           
LAWD 32                            
US 1001                            
US 897                             
LP 166-27                          
LP 211-29                          
LP 166-16                          
US 708                             
HD 82733                           
HD 84035                           
US 782                             
TVLM 262-111511                    
BD+41 1948                         
G 115-63                           
LP 210-56                          
APG 283                            
US 644                             
LINEAR 6925923                     
NGC 2798                           
LP 210-77                          
LP 210-81                          
BD+41 1938                         
G 115-57                           
LINEAR 6532768                     
NGC 2785                           
LP 210-54                          
NGC 2782                           
HD 76493                           
G 115-38                           
UGC 4704                           
LINEAR 6143611                     
LP 210-9                           
V* AL Lyn                          
G 115-25                           
GD 94                              
V* AM Lyn                          
V* EN Lyn                          
BD+37 2594                         
HD 134044                          
G 179-12                           
Ross 1042                          
RX J1459.4+3618                    
ROTSE1 J145914.09+370231.8         
BD+39 2801                         
HD 130817                          
G 178-54                           
CLS 83                             
FBS 1438+377                       
LP 271-50                          
G 178-37                           
UGC 9291                           
V* SV Boo                          
* gam Boo                          
NGC 5698                           
HD 126511                          
HD 125111                          
BD+40 2790                         
NGC 5630                           
NGC 5582                           
UGC 9242                           
PB 2187                            
PB 2206                            
LP 221-55                          
LP 221-118                         
NGC 5608                           
HD 124755                          
LP 220-50                          
NGC 5383                           
NGC 5362                           
LINEAR 10375719                    
PG 1407+425                        
PB 1258                            
PG 1348+442                        
UGC 8733                           
NGC 5336                           
Mrk 1484                           
StKM 1-1105                        
UGC 8756                           
TYC 3033-20-1                      
PB 750                             
PB 808                             
SDSS J135137.87+434659.1           
PB 871                             
PB 1103                            
LP 220-13                          
PB 803                             
BD+43 2337                         
BD+44 2279                         
UGC 8603                           
StKM 1-1078                        
MCG+08-25-028                      
Ross 1026                          
NGC 5297                           
HD 116127                          
UGC 8577                           
UGC 8489                           
V* DE CVn                          
UGC 8320                           
HD 115638                          
EGGR 188                           
LEDA 166162                        
LP 172-53                          
NGC 5023                           
LP 172-68                          
UGC 8308                           
HD 113578                          
G 198-85                           
LEDA 2832122                       
LP 172-4                           
NGC 4800                           
GSC2U J125509.6+465520             
G 123-49                           
Ross 991                           
LP 171-40                          
UGC 7827                           
G 123-32                           
NGC 4389                           
SDSS J122953.35+473150.2           
HD 108574                          
HD 108575                          
NGC 4460                           
LEDA 2832112                       
Ross 917                           
NGC 4346                           
NGC 4248                           
UGC 7301                           
UGC 7408                           
NGC 4242                           
NAME LV J1217+4703                 
LEDA 166129                        
LEDA 166131                        
NGC 4217                           
UGC 7356                           
NGC 4288                           
LP 170-80                          
LP 170-81                          
M 106                              
LP 170-35                          
LP 170-66                          
LP 170-65                          
V* BF UMa                          
G 123-3                            
G 122-73                           
NGC 4144                           
NGC 4096                           
G 176-59                           
UGC 6818                           
NGC 4010                           
BD+48 1958A                        
BD+48 1958B                        
V* AX UMa                          
HD 101177B                         
G 122-46                           
BD+47 1899                         
NGC 3782                           
UGC 6628                           
LEDA 166114                        
NGC 3877                           
G 122-24                           
NGC 3726                           
NGC 3741                           
FBS 1126+450                       
LP 169-64                          
G 122-4                            
HD 97813                           
LP 169-6                           
G 122-14                           
BD+47 1863                         
LP 169-22                          
G 122-20                           
NGC 3614                           
[TSK2008] 191                      
V* AM UMa                          
* psi UMa                          
G 176-8                            
UGC 6205                           
V* AL UMa                          
HD 92855                           
LP 168-23                          
BD+46 1635                         
BPS BS 16923-0129                  
UGC 5707                           
* lam UMa                          
TVLM 263-54170                     
G 146-15                           
HD 89269                           
HD 89221                           
StKM 1-851                         
LP 212-58                          
LP 212-62                          
G 116-77                           
IC 598                             
Case A-F 544                       
TVLM 263-71765                     
LP 212-23                          
HD 85706                           
G 116-61                           
* 19 LMi                           
LP 212-24                          
BD+42 2025                         
Case A-F 453                       
LP 211-38                          
* 42 Lyn                           
LP 211-22                          
BPS BS 16927-0036                  
StKM 1-789                         
LP 211-12                          
2MASS J09391458+3950218            
LSPM J0940+4017                    
LEDA 2816653                       
V* BF Lyn                          
NGC 2852                           
UGC 4871                           
NGC 2853                           
NGC 2844                           
G 116-27                           
G 115-69                           
G 115-68                           
BD+40 2208                         
Case A-F 398                       
StKM 1-777                         
LINEAR 6906818                     
UGC 4970                           
USGC U229                          
LP 210-65                          
LP 210-75                          
Case A-F 361                       
HD 77967                           
BD+39 2206                         
Case A-F 345                       
Case A-F 377                       
Case A-F 378                       
HD 77407                           
LP 210-53                          
HD 76261                           
HD 76218                           
G 115-39                           
NGC 2719                           
Case A-F 337                       
V* VW Lyn                          
BD+37 1912                         
LP 259-32                          
G 37-23                            
G 37-22                            
StKM 1-327                         
LEDA 2807110                       
2MASS J03065501+3548353            
G 37-25                            
BD+31 521                          
UGC 2488                           
UGC 2497                           
* 51 Ari                           
G 36-49                            
LP 299-15                          
HD 19445                           
LP 355-15                          
LP 355-20                          
LP 355-32                          
LP 355-12                          
LP 355-27                          
HD 18940                           
BD+21 418                          
BD+21 418B                         
UGC 2520                           
LP 355-25                          
MCC 411                            
LP 355-14                          
LP 355-35                          
G 5-16A                            
G 5-16B                            
BD+19 451                          
LP 412-1                           
G 5-9                              
LP 411-42                          
BD+17 499                          
LP 411-54                          
HD 19518                           
US 3689                            
US 3698                            
US 3706                            
2MASSW J0306268+154514             
2MASSW J0310599+164816             
LP 471-41                          
BD+11 424                          
BD+11 444                          
G 5-13                             
G 5-12                             
LP 471-50                          
G 76-54                            
G 76-62                            
HD 19019                           
V* BZ Cet                          
G 76-52                            
V* EK Cet                          
HD 18702                           
LP 592-4                           
Mrk 1068                           
SDSS J030056.07+025548.1           
LEDA 1230912                       
LEDA 90649                         
BPS CS 31079-0002                  
LP 591-276                         
2MASS J03035930+0233529            
HD 19305                           
HD 19463                           
G 77-19                            
LP 591-256                         
UGC 2479                           
GSC 00055-00530                    
GSC 00055-00106                    
GSC 00055-00795                    
SDSS J030304.27+003029.6           
NGC 1211                           
US 3634                            
US 3639                            
TVLM 832-42500                     
GSC 04707-01024                    
G 75-60                            
UGC 2482                           
US 3539                            
GSC 04707-00453                    
GSC 04707-00298                    
2MASS J03053260-0019511            
2MASS J03065313-0101530            
LP 591-248                         
[CWH2004] CSA94-003                
NGC 1222                           
HE 0305-0255                       
BPS CS 22963-0035                  
ATO J047.0600-03.2746              
LP 651-50                          
LP 651-57                          
LP 651-58                          
LP 651-68                          
BD-06 597                          
HD 19034                           
G 75-63                            
BPS CS 22963-0020                  
BPS CS 22963-0021                  
G 77-28                            
LP 651-64                          
StM 20                             
* rho03 Eri                        
2MASS J03050884-0632124            
G 77-24                            
NGC 1234                           
HD 18894                           
PB 9424                            
PB 9445                            
TYC 4713-954-1                     
LP 651-74                          
2MASS J03100414-0744326            
V* IS Eri                          
NGC 1214                           
MCG-02-09-006                      
WT 1325                            
HD 18719                           
BPS CS 22181-0032                  
LP 711-67                          
NGC 1241                           
WT 1308                            
LP 712-8                           
HD 19467                           
LP 711-43                          
LP 711-44                          
Mrk 1069                           
LP 712-11                          
FBS 0303-132                       
LP 711-40                          
NGC 1190                           
NGC 1189                           
LP 772-10                          
LP 772-11                          
NGC 1188                           
NGC 1199                           
NGC 1172                           
NGC 1209                           
HD 19505                           
ESO 547-11                         
ESO 547-5                          
ESO 547-12                         
LP 771-72                          
BD-17 588A                         
LP 771-68                          
NGC 1163                           
LP 772-8                           
ATO J045.5136-18.0280              
LP 771-77                          
NGC 1179                           
ESO 547-9                          
ESO 547-4                          
NGC 1232                           
2MASSW J0309088-194938             
NGC 1187                           
LP 831-35                          
IC 1898                            
IC 1892                            
ESO 546-37                         
CD-26 1122                         
ESO 480-25                         
* tau03 Eri                        
CD-24 1458                         
HD 19632                           
LP 831-72                          
LP 831-36                          
LP 831-28                          
L 587-51                           
CD-28 1030                         
NGC 1201                           
LEHPM 3068                         
* eps For                          
LP 887-50                          
LP 887-52                          
ESO 357-7                          
2MASS J03104941-3616471            
LP 942-107                         
G 95-28                            
UGC 2630                           
HD 19962                           
G 78-22                            
LP 246-69                          
HD 19902                           
LP 299-52                          
HD 278543                          
V* V686 Per                        
LP 299-53                          
GD 45                              
StKM 1-347                         
BD+30 516                          
HD 20367                           
G 37-36                            
BD+30 500                          
LSR J0316+3132                     
LP 299-36                          
LP 355-64                          
BD+26 537                          
LP 355-40                          
LP 355-38                          
LP 355-37                          
LP 355-59                          
BD+20 522                          
* del Ari                          
Wolf 132                           
Wolf 134                           
HD 20065                           
PG 0308+188                        
Wolf 148                           
LP 412-24                          
HD 20477                           
LP 412-30                          
LP 412-31                          
G 5-29                             
UGC 2684                           
Z 441-6                            
HD 20512                           
G 79-32                            
US 3819                            
US 3798                            
ATO J050.6202+13.5165              
BD+11 453                          
LP 472-40                          
HD 20165                           
HD 20727                           
BD+07 499                          
HD 20430                           
HD 20439                           
V* CD Cet                          
PG 0319+055                        
G 77-48                            
G 77-38                            
* kap01 Cet                        
HD 20115                           
LSPM J0312+0021                    
SDSS J032107.52+011205.1           
NGC 1289                           
G 77-47                            
G 77-39                            
G 77-42                            
G 77-44                            
GSC 04708-00800                    
GSC 04708-00603                    
GSC 04708-00608                    
2MASS J03163308-0012248            
HE 0319-0015                       
* 94 Cet                           
V* KK Eri                          
HD 20619                           
HD 20385                           
NGC 1266                           
BPS CS 22167-0017                  
NGC 1253                           
6dFGS gJ031953.9-033538            
[TSK2008] 929                      
LP 652-192                         
PHL 4370                           
NGC 1299                           
Mrk 604                            
G 77-29                            
NGC 1248                           
LP 652-310                         
BD-06 637                          
MCG-01-09-024                      
MCG-01-09-021                      
2MUCD 10172                        
ATO J047.8740-04.4272              
ATO J049.9606-04.8398              
LP 652-80                          
LP 652-200                         
2MASS J03202839-0446358            
KUV 03092-0635                     
StKM 1-349                         
G 77-46                            
NGC 1285                           
MCG-01-09-031                      
2MASS J03163365-0644488            
HE 0315-0725                       
LP 652-280                         
LP 712-16                          
* zet Eri                          
* 14 Eri                           
BPS CS 22172-0010                  
StKM 1-350                         
WT 1361                            
ATO J047.9830-10.1488              
2MASS J03131547-0910090            
ATO J050.4756-12.8191              
LP 712-33                          
HD 20339                           
NGC 1309                           
LP 772-22                          
V* UZ Eri                          
LP 712-25                          
LP 772-37                          
LP 772-14                          
LP 772-18                          
WT 1356                            
MCG-03-09-027                      
BD-17 643                          
LP 772-15                          
LP 772-46                          
LP 772-31                          
HD 20631B                          
NGC 1300                           
BD-19 660                          
NGC 1297                           
HD 20605                           
HD 20492                           
LP 772-33                          
LP 831-68                          
MCT 0309-2105                      
LP 831-42                          
LP 832-2                           
LP 772-29                          
HE 0317-2120                       
LP 831-45                          
LEHPM 3160                         
LP 832-5                           
HD 20280                           
CD-25 1340                         
HD 20853                           
NGC 1255                           
ESO 481-14                         
ESO 481-21                         
ESO 481-18                         
NGC 1302                           
NGC 1306                           
LP 887-66                          
HD 20781                           
NGC 1292                           
ASAS J031523-2821.4                
LP 888-6                           
SIPS J0316-2848                    
L 587-37                           
L 587-38                           
HD 20782                           
* alf For B                        
CD-30 1270                         
LP 887-74                          
LP 887-65                          
HD 20868                           
IC 1913                            
CD-32 1209                         
CD-34 1169                         
ESO 357-12                         
NGC 1310                           
CD-36 1252                         
CD-35 1167                         
LP 943-74                          
ESO 301-8                          
LEHPM 3187                         
LEHPM 3239                         
Ross 34                            
LP 247-25                          
Ross 585                           
LP 300-8                           
NGC 1333                           
LP 300-5                           
RX J0332.6+2843                    
2MASS J03261367+2950152            
LP 356-106                         
LP 356-88                          
LP 356-154                         
LP 300-9                           
LP 356-14 B                        
LP 356-14                          
LP 356-15                          
2MASS J03235551+2339273            
BD+23 465                          
BD+22 489                          
2MASSI J0328426+230205             
LP 356-770                         
LP 356-54                          
G 6-4                              
LP 356-751                         
Ross 376                           
TYC 1245-40-1                      
G 6-6                              
HD 21663                           
HD 21663B                          
G 6-7                              
LP 412-49                          
BD+17 541                          
UGC 2716                           
HD 21962                           
BD+15 495                          
LP 413-78                          
LP 412-41                          
StKM 1-376                         
LP 472-51                          
LP 472-65                          
G 5-32                             
LSR J0328+1129                     
BD+06 525                          
G 79-46                            
LP 532-91                          
G 80-5                             
HE 0330-0002                       
FASTT 86                           
FASTT 59                           
HD 21601                           
G 77-55                            
FASTT 64                           
FASTT 78                           
GSC 00057-00704                    
2MASS J03281738+0032572            
2MASS J03254360+0003515            
2MASS J03262650+0115395            
HE 0326+0023                       
EGGR 566                           
G 77-60                            
G 77-52                            
GSC 04709-00813                    
GSC 04709-01180                    
2MASS J03303511-0025346            
2MASS J03295552-0003538            
NGC 1321                           
PHL 4412                           
NGC 1320                           
BD-03 567                          
HD 21543                           
StKM 1-370                         
HD 21197                           
G 77-51                            
NGC 1355                           
2MASS J03254720-0537579            
LP 653-2                           
Ross 571                           
HD 21019                           
HD 21251                           
NGC 1337                           
HE 0321-0753                       
* eps Eri                          
LP 712-49                          
LP 712-57                          
NGC 1357                           
BD-12 662                          
LP 772-72                          
LP 772-73                          
UGCA 75                            
BD-15 599                          
1RXS J033146.7-152518              
NGC 1354                           
LP 773-3                           
ESO 548-12                         
ESO 548-28                         
UGCA 71                            
ESO 548-23                         
BD-17 687                          
ESO 548-32                         
NGC 1345                           
LP 772-62                          
StKM 1-363                         
HD 21841                           
HD 21531                           
HD 21759                           
LP 773-7                           
ESO 548-33                         
NGC 1315                           
NGC 1325                           
ESO 548-10                         
ESO 548-36                         
NGC 1331                           
IC 1953                            
ESO 548-29                         
NGC 1353                           
ESO 548-21                         
NGC 1332                           
2MASX J03263135-2113003            
2MASS J03264225-2102057            
LP 832-8                           
LP 772-64                          
LP 772-65                          
V* AK For                          
StKM 2-296                         
IC 1952                            
ESO 482-5                          
LP 832-7                           
LEHPM 3319                         
LP 888-63                          
NGC 1360                           
LAWD 14                            
LP 832-25                          
ESO 418-8                          
LP 888-11                          
LP 888-21                          
HD 21021                           
HD 21411                           
NGC 1340                           
ESO 418-9                          
NGC 1339                           
CD-31 1415                         
LP 888-18                          
WT 2387                            
LP 888-8                           
LP 888-14                          
HD 22026                           
ESO 358-16                         
IC 1919                            
NGC 1350                           
ESO 358-15                         
ESO 358-6                          
ESO 358-9                          
6dFGS gJ033147.6-350305            
2MASX J03324763-3414194            
LEDA 13177                         
MCG-06-08-025                      
NGC 1351                           
LP 943-89                          
LEHPM 3371                         
LEHPM 3349                         
ESO 357-25                         
NGC 1317                           
[GMK2001] 114                      
NGC 1326                           
CD-36 1303                         
HD 21938                           
NGC 1336                           
ESO 357-29                         
ESO 357-28                         
ESO 357-27                         
MCG-06-08-024                      
NGC 1341                           
ESO 301-11                         
LP 943-114                         
NGC 1365                           
NGC 1316                           
LP 247-56                          
LP 247-47                          
HD 278809                          
HD 278968                          
G 37-45                            
EGGR 23                            
LSPM J0336+3118                    
HD 278874                          
HD 22781                           
HD 23040                           
HD 278874B                         
Ass Per OB 2                       
IC 348                             
LP 300-52                          
LP 300-28                          
HD 23051                           
G 37-42                            
G 38-9                             
HD 22403                           
G 38-3                             
Wolf 204                           
Wolf 205                           
LP 356-458                         
LP 356-457                         
LSPM J0339+2457                    
Cl* Melotte 22 MT 6                
2MASSW J0335020+234235             
V* V426 Tau                        
V* LR Tau                          
BD+20 598                          
LP 413-26                          
LP 356-778                         
Cl* Melotte 22 MT 32               
LP 356-757                         
BD+20 620                          
LP 413-93                          
LP 413-21                          
LP 413-24                          
LP 413-28                          
HD 22072                           
HD 22309                           
HD 22694                           
Wolf 209                           
LP 413-89                          
HD 23052                           
BD+16 502                          
MCC 428                            
LP 413-18                          
LP 413-19                          
Wolf 219                           
LP 413-17                          
G 6-18                             
G 6-31                             
G 6-21                             
LP 473-52                          
LP 473-18                          
LP 473-9                           
Wolf 1057                          
G 6-27                             
BD+11 514                          
RX J0342.5+1216                    
HD 23314                           
StKM 1-402                         
G 79-57                            
G 80-14                            
V* SS Tau                          
UGC 2786                           
StKM 1-385                         
BD+03 515                          
HD 23261                           
[R78b] 233                         
KUV 03363+0400                     
G 77-65                            
FASTT 68                           
G 77-66                            
HD 22468B                          
V* V1125 Tau                       
G 80-19                            
FASTT 82                           
* 10 Tau                           
2MASS J03381233+0020243            
2MASS J03400157+0212017            
2MASS J03440892+0111251            
HD 22468                           
HD 22897                           
HD 22282                           
LEDA 135684                        
2MASS J03382760-0058163            
2MASS J03383304-0106462            
HE 0337-0040                       
HD 22918                           
HD 22584                           
HD 22879                           
LP 653-29                          
LP 593-13                          
LP 593-39                          
2MASS J03432174-0339281            
UGCA 80                            
G 77-64                            
* 21 Eri                           
G 160-17                           
NGC 1418                           
2MASS J03343738-0507150            
2MASS J03442412-0643599            
LP 653-15                          
LP 653-32                          
LP 653-13                          
PM J03433-0819                     
GSC 05303-01200                    
Ross 578                           
MCG-02-10-002                      
* del Eri                          
G 160-19                           
HD 23281                           
HD 23065                           
StKM 1-392                         
ATO J054.8279-10.6973              
LP 713-10                          
BD-13 718                          
MCG-02-10-009                      
NGC 1421                           
MCG-03-10-041                      
MCG-03-10-038                      
MCG-03-10-042                      
LP 773-24                          
NGC 1393                           
NGC 1383                           
NGC 1400                           
ESO 548-82                         
IC 346                             
IC 345                             
StKM 1-398                         
IC 343                             
2MASSW J0337036-175807             
NGC 1377                           
NGC 1359                           
ESO 548-47                         
NGC 1370                           
NGC 1362                           
ESO 548-44                         
HD 23356                           
ESO 548-72                         
ESO 548-79                         
ESO 548-68                         
ESO 548-64                         
LP 773-26                          
IC 1962                            
ESO 548-40                         
HD 23305                           
NGC 1422                           
NGC 1426                           
NGC 1416                           
NGC 1401                           
NGC 1395                           
LP 832-30                          
LP 832-39                          
LP 832-41                          
NGC 1415                           
2MASS J03341065-2130343            
LP 832-40                          
ESO 482-11                         
NGC 1367                           
HD 22472                           
CD-24 1826                         
HD 23148                           
ESO 482-13                         
WT 1402                            
ESO 482-35                         
PM J03368-2418E                    
LP 832-33                          
NGC 1385                           
LP 832-27                          
ESO 419-3                          
NGC 1412                           
NGC 1398                           
NGC 1425                           
LEHPM 3442                         
LP 888-24                          
PSR J0343-3000                     
ESO 358-50                         
ESO 358-56                         
MCG-06-09-023                      
HD 22262                           
NGC 1366                           
ESO 358-25                         
ESO 358-22                         
ESO 358-43                         
NGC 1406                           
CD-32 1418                         
LP 888-33                          
LP 888-32                          
ESO 358-19                         
IC 1963                            
NGC 1375                           
NGC 1373                           
NGC 1374                           
MCG-06-08-027                      
LP 944-26                          
ESO 358-51                         
NGC 1428                           
ESO 358-49                         
NGC 1427                           
NGC 1389                           
NGC 1381                           
NGC 1382                           
ESO 358-33                         
NGC 1379                           
MCG-06-09-008                      
LEDA 13452                         
LEDA 13515                         
ESO 358-54                         
NGC 1436                           
NGC 1396                           
NGC 1387                           
ESO 358-42                         
NAME UCD31                         
